ID_Pelanggan,Lama_Berlangganan,Perangkat_Login,Tingkat_Kota,Jarak_Gudang_ke_Rumah,Metode_Pembayaran,Jenis_Kelamin,Jam_di_Aplikasi,Skor_Kepuasan,Status_Perkawinan,Komplain,Hari_Sejak_Pesanan_Terakhir,Jumlah_Cashback,Churn
50748,10.0,HP,2,92.8434975230246,UPI,Pria,1,5,Cerai,0,12.780168583140822,197.72635678747295,1
50749,30.0,Komputer,1,64.1194208881113,COD,Wanita,3,1,Cerai,0,4.830112122046285,462.0398485070571,1
50750,20.0,Komputer,3,94.62699458853878,UPI,Pria,2,4,Menikah,1,21.703666218216416,390.30786944582223,0
50751,5.0,HP,1,65.08713302241767,Credit Card,Pria,4,5,Cerai,0,2.60837632172706,396.20841478351446,0
50752,30.0,HP,2,78.71785862806578,UPI,Pria,2,4,Menikah,0,0.0358349661757601,405.9757273606464,0
50753,20.0,HP,2,95.42814037042966,UPI,Pria,5,1,Single,0,11.27865107784401,302.6277248228837,0
50754,10.0,HP,3,51.58742627760352,UPI,Pria,4,4,Cerai,0,3.88583259814348,425.8314904010675,1
50755,5.0,HP,1,5.311437229351991,UPI,Pria,4,4,Menikah,0,18.44965955687904,434.47723910099614,0
50756,20.0,HP,2,102.74384703369668,Debit Card,Wanita,1,5,Cerai,0,22.998368294534878,244.1946886704468,0
50757,20.0,Komputer,2,48.8023917018362,COD,Wanita,5,3,Menikah,0,1.048450357564179,260.1378072865501,0
50758,10.0,Komputer,2,62.04491349190705,Credit Card,Wanita,1,4,Single,0,9.889552797902418,455.5026874156104,0
50759,30.0,Smartphone,3,5.893163847706402,COD,Pria,1,3,Single,0,24.920374401773746,309.8917041718097,0
50760,20.0,Komputer,2,61.59058119026127,Debit Card,Wanita,3,2,Cerai,0,18.316799250016714,446.7773983767476,0
50761,5.0,Komputer,2,118.4460511807489,Debit Card,Wanita,1,4,Cerai,1,23.829691092645177,350.7077847031229,0
50762,10.0,HP,1,37.00078099415851,Debit Card,Wanita,2,3,Menikah,0,4.102082130403889,337.42710269961697,0
50763,5.0,HP,1,50.47310107787348,Debit Card,Pria,4,2,Menikah,0,5.534213987298839,112.39238131114476,0
50764,20.0,Komputer,2,84.02684959389781,UPI,Wanita,1,5,Cerai,0,3.870281014920649,211.1577591362999,0
50765,10.0,Smartphone,2,98.70127176522077,COD,Pria,2,4,Menikah,0,7.559225844398457,300.82305876092727,0
50766,10.0,HP,1,53.00003676070153,Credit Card,Wanita,5,5,Menikah,0,18.109601708226297,334.9268688538804,0
50767,20.0,Komputer,3,40.61192009614864,Credit Card,Wanita,4,2,Menikah,0,4.123666518954705,352.1738116002937,0
50768,30.0,Komputer,3,112.84996699828272,Debit Card,Wanita,5,5,Cerai,0,13.105850947082212,386.4891300046468,0
50769,10.0,Smartphone,3,82.87167116724196,COD,Pria,2,5,Single,0,6.730247977859952,362.4933729174528,1
50770,30.0,Smartphone,3,18.687450016711225,Debit Card,Pria,5,1,Single,0,20.729894478422885,439.4306829583202,0
50771,5.0,HP,3,12.926705985484592,Debit Card,Pria,5,2,Menikah,0,0.1648101334734752,218.18813715500536,0
50772,30.0,Smartphone,3,60.60823284089244,Debit Card,Pria,5,5,Cerai,0,5.57787396346667,356.6279942663569,0
50773,5.0,Komputer,3,30.31035759543633,Debit Card,Pria,1,3,Menikah,1,15.13101893930455,120.46380567850852,0
50774,10.0,Komputer,3,34.208246638269145,Debit Card,Wanita,1,2,Single,1,2.4177625493460644,292.0760309288112,1
50775,20.0,Smartphone,1,105.93460056520254,Credit Card,Wanita,1,1,Menikah,0,11.65780539864974,207.213186380757,0
50776,5.0,Smartphone,3,15.300092796375727,COD,Pria,4,4,Single,0,10.905182412059242,252.35485931787844,1
50777,5.0,Smartphone,3,87.26687325132231,Debit Card,Pria,2,5,Cerai,1,21.31307517054409,241.86510070598365,0
50778,20.0,Smartphone,3,36.181359138767625,Debit Card,Wanita,1,3,Menikah,0,15.634929829170332,124.1722708610551,0
50779,20.0,HP,2,92.43774546147584,Debit Card,Pria,5,1,Cerai,1,15.992551553977568,286.6583203005502,1
50780,20.0,Smartphone,1,88.07730921330763,Debit Card,Wanita,5,2,Menikah,0,23.795190044729143,497.8517151966213,0
50781,20.0,HP,1,5.850068666093698,UPI,Pria,5,5,Menikah,1,24.559009383084376,219.57442273459344,1
50782,10.0,Komputer,1,63.5505724859839,UPI,Wanita,5,1,Menikah,1,16.334868303820965,394.45838866730026,0
50783,5.0,Smartphone,3,21.021740473475333,Credit Card,Pria,3,1,Menikah,0,13.050036253801355,319.11533396817424,1
50784,10.0,HP,3,104.61610851654784,Debit Card,Pria,4,3,Menikah,0,15.198001461621995,230.09012021258948,0
50785,5.0,Smartphone,2,105.23237652917676,Credit Card,Wanita,2,4,Cerai,0,9.561092626354007,135.84282415696848,0
50786,30.0,Komputer,1,53.109767861782174,Credit Card,Wanita,2,4,Cerai,0,24.68641542400193,186.3431603060849,1
50787,10.0,Komputer,3,56.10549612187426,Credit Card,Pria,1,4,Single,0,17.62553148742147,412.7414157960976,0
50788,10.0,Komputer,1,39.877538031520615,COD,Pria,3,2,Menikah,0,7.275169859479116,211.60807096745816,0
50789,10.0,Smartphone,2,87.40972438040357,UPI,Wanita,2,1,Single,0,1.4441574743017105,157.72099296474127,1
50790,30.0,Smartphone,2,46.2460567480428,UPI,Pria,4,2,Cerai,0,1.1180482287991955,232.51933618426924,0
50791,5.0,HP,2,35.79613457010288,Debit Card,Wanita,5,1,Single,1,5.122824513163479,333.6171808910761,0
50792,10.0,Komputer,1,54.706571843018445,Debit Card,Wanita,1,3,Cerai,0,5.8228263563277896,381.3852657159997,1
50793,10.0,Smartphone,3,15.521064614557751,Credit Card,Pria,4,3,Menikah,0,10.376137348847504,254.945934787832,0
50794,20.0,Komputer,3,90.85936853408344,Credit Card,Wanita,2,2,Single,0,5.371150290906346,299.2588628313396,0
50795,10.0,Komputer,2,6.448586146255501,COD,Wanita,3,2,Single,0,15.772760771543616,281.9666768133846,0
50796,30.0,HP,3,79.1157820748683,Debit Card,Pria,1,3,Single,0,5.281368270264545,103.60133996937076,0
50797,30.0,HP,2,26.029420576810328,Debit Card,Wanita,2,5,Single,1,4.6969134735286495,258.24018994233927,0
50798,10.0,HP,1,31.72646531465751,Credit Card,Wanita,1,4,Menikah,0,11.780924820009249,334.9279240688328,0
50799,20.0,HP,2,78.0976798436046,Credit Card,Wanita,2,4,Cerai,0,22.21671498309547,327.9778865663044,1
50800,30.0,Komputer,1,119.18849856503432,Credit Card,Wanita,5,3,Cerai,0,11.707637184465854,399.9070233336987,0
50801,20.0,HP,2,94.43751124334332,UPI,Pria,3,4,Menikah,0,10.346218614304176,368.1503641741355,1
50802,5.0,HP,3,30.97155770569008,Credit Card,Wanita,5,5,Cerai,1,14.45237268649272,210.7227188464615,1
50803,10.0,HP,3,25.242846829730382,Credit Card,Pria,2,5,Single,0,6.430341968790712,202.25746862358503,1
50804,20.0,HP,2,104.61678008078208,Debit Card,Wanita,4,1,Menikah,0,8.835913862260862,285.65671922537365,0
50805,10.0,Komputer,3,56.081154010973,UPI,Pria,5,2,Cerai,0,5.345881391678264,393.187867088662,0
50806,20.0,HP,3,20.76107232523788,Credit Card,Wanita,4,4,Menikah,1,14.295249865192092,137.53092263038576,0
50807,30.0,Komputer,3,104.15431368202287,Debit Card,Pria,2,5,Menikah,0,17.434689039230385,479.33063321446497,0
50808,30.0,Smartphone,1,98.85062058514006,UPI,Wanita,3,2,Cerai,1,16.842466024764295,317.2612494825727,0
50809,10.0,Komputer,3,118.1492318481738,COD,Wanita,4,2,Cerai,0,6.370445449119044,222.5633579734003,1
50810,5.0,Komputer,1,109.62052397195863,UPI,Wanita,2,1,Menikah,0,19.491205143699176,377.3564923525704,0
50811,30.0,HP,2,102.95588894596229,Debit Card,Wanita,4,2,Menikah,0,6.398841631248256,117.89032649724072,0
50812,30.0,Smartphone,3,11.046055748265362,Credit Card,Pria,5,2,Cerai,0,3.757788781694074,293.7587663132251,0
50813,5.0,Smartphone,3,17.007767492283573,Credit Card,Pria,2,3,Menikah,0,8.74521871717986,294.3878589855236,1
50814,30.0,Smartphone,3,70.43306734497412,COD,Wanita,5,1,Cerai,0,14.943602229272074,164.7901139637401,1
50815,30.0,Smartphone,2,66.1201133224094,UPI,Pria,1,1,Menikah,0,3.55004547010995,434.9551263767533,0
50816,10.0,Komputer,1,57.665769666296576,Debit Card,Wanita,2,4,Menikah,1,16.202177802711407,418.72484747210166,0
50817,10.0,Smartphone,1,50.63077242267718,Debit Card,Wanita,4,2,Menikah,0,21.576699906337275,161.09295778148362,1
50818,10.0,Komputer,3,54.58920575939782,Credit Card,Pria,1,4,Cerai,0,7.328512756451763,245.530917425351,0
50819,10.0,Komputer,2,70.46926242550146,Debit Card,Pria,5,5,Single,0,11.255165402877989,140.17182265235516,1
50820,10.0,Komputer,2,5.238799524009339,Debit Card,Pria,5,2,Cerai,0,5.707760640629453,439.4435027356787,0
50821,30.0,Smartphone,2,34.981509025278,Credit Card,Wanita,4,5,Menikah,0,9.031543226759872,229.32804149945636,0
50822,10.0,HP,2,64.60216787920177,COD,Wanita,1,3,Single,0,0.5492642700626854,275.72652314306106,0
50823,10.0,HP,2,88.05485134746931,Credit Card,Pria,3,2,Single,0,23.844234905320675,229.54878000822657,1
50824,10.0,Smartphone,1,25.028019625470577,Credit Card,Wanita,4,4,Menikah,0,10.397255330304878,224.0104065859804,0
50825,10.0,HP,1,67.89133498555479,UPI,Pria,5,4,Cerai,0,19.721752745452008,398.9209014994356,0
50826,30.0,HP,1,87.1628636468649,COD,Pria,2,2,Single,1,3.566085933912741,399.0264936719293,0
50827,10.0,Komputer,3,56.13218066009904,UPI,Pria,1,4,Single,0,20.30887610250997,307.11526819222775,0
50828,10.0,Komputer,2,8.114330372055871,Credit Card,Pria,3,2,Cerai,0,21.503682774055022,363.0467797305257,1
50829,20.0,Smartphone,3,56.66583822354822,Credit Card,Pria,2,1,Cerai,0,17.88692821719198,304.66527894318267,1
50830,10.0,Smartphone,2,39.09116209057761,Debit Card,Pria,1,4,Single,0,22.58020812458513,111.435683975886,0
50831,5.0,HP,1,111.90970488565276,Credit Card,Wanita,4,2,Cerai,0,4.179928236703409,126.402573251973,1
50832,10.0,Komputer,3,19.330539353007644,COD,Wanita,4,2,Single,0,11.9120457197155,253.4962278051325,0
50833,5.0,Smartphone,1,80.0347348833317,Credit Card,Pria,1,4,Menikah,1,15.502738300403932,399.8985434513577,0
50834,5.0,Smartphone,2,11.062773128467631,COD,Pria,3,1,Cerai,1,14.904824267437183,465.290491253738,1
50835,10.0,Smartphone,2,56.309600348460094,COD,Pria,1,4,Single,0,21.526023363157453,111.88332213870105,0
50836,10.0,Smartphone,2,68.70764103030928,COD,Wanita,2,2,Cerai,0,5.392284199322142,247.2120210747228,0
50837,30.0,Smartphone,1,39.264817101439526,UPI,Pria,2,1,Cerai,0,4.39109581347166,189.5129744465644,0
50838,10.0,Smartphone,2,57.33369808484421,Credit Card,Pria,4,5,Single,0,6.334464871448786,426.0821124661848,1
50839,10.0,HP,1,23.808686370971547,Credit Card,Pria,1,3,Menikah,0,22.28875123532177,438.3872578618564,0
50840,20.0,Komputer,3,39.97424268882416,Credit Card,Wanita,4,4,Single,1,23.525677066439368,182.56354707675808,0
50841,10.0,Komputer,2,76.42722736467334,Debit Card,Pria,3,2,Cerai,0,14.240752606749933,384.3309013739489,1
50842,20.0,Smartphone,2,39.70700642403283,Credit Card,Wanita,2,1,Single,0,12.534298364262996,392.7024149205714,1
50843,5.0,Komputer,2,108.47045401702024,Credit Card,Wanita,5,1,Cerai,1,15.13464020031641,170.82307871302814,1
50844,30.0,Komputer,3,77.26680012871383,Credit Card,Pria,5,5,Single,0,15.407691246167351,273.4783668032943,0
50845,5.0,Komputer,2,55.44463712013822,Debit Card,Wanita,1,4,Menikah,0,4.257617623587395,348.13512217751986,0
50846,10.0,Smartphone,1,9.457047588730983,COD,Wanita,1,1,Menikah,0,17.160272040578256,110.42664277303956,0
50847,10.0,Smartphone,1,62.44805854853719,Credit Card,Wanita,5,5,Menikah,0,11.30877755871064,261.83673321835306,1
50848,30.0,Komputer,2,92.94926784438526,Credit Card,Pria,1,2,Menikah,0,12.93454897120113,161.98329317904827,1
50849,10.0,Komputer,2,35.53912377142757,Debit Card,Wanita,2,5,Single,0,0.7579151083788871,316.7586004483549,1
50850,10.0,Smartphone,3,97.77896050960824,COD,Pria,3,4,Menikah,0,19.11391581327576,437.16703338438185,0
50851,10.0,HP,3,33.95777809585137,Credit Card,Pria,3,5,Single,1,20.885699031697044,309.9015754504149,0
50852,20.0,Komputer,3,99.73083461434206,Credit Card,Pria,4,1,Cerai,0,15.485538848363664,114.3934384834736,0
50853,5.0,HP,2,14.8058592853429,Credit Card,Wanita,2,1,Cerai,0,18.718090882416565,111.86289823871648,0
50854,30.0,Komputer,3,104.6111265199384,COD,Pria,1,3,Cerai,0,13.067650079302547,342.2012583616597,0
50855,5.0,HP,3,62.40644185733301,Debit Card,Wanita,1,5,Menikah,0,15.45883447446389,231.192623410245,1
50856,5.0,HP,1,39.10182280633013,Credit Card,Wanita,4,2,Menikah,0,9.864292461580964,329.066601388757,0
50857,10.0,HP,3,35.48802379774211,Credit Card,Wanita,4,4,Menikah,1,19.79685662656281,165.45484356639503,0
50858,10.0,Smartphone,1,54.6812142769917,COD,Wanita,1,3,Cerai,1,11.706773256612315,410.74494113444473,0
50859,10.0,HP,1,119.89069228191916,UPI,Pria,1,5,Cerai,0,17.005322610472064,444.2878822934271,0
50860,10.0,HP,3,30.337650245322,Debit Card,Pria,2,2,Cerai,1,15.535734465487616,455.69024083395743,1
50861,20.0,HP,1,16.869914621084956,Credit Card,Wanita,4,3,Cerai,0,17.557862959643742,221.6298355325405,0
50862,10.0,Komputer,2,72.27904440264612,Credit Card,Pria,2,1,Single,0,19.630396878130583,364.2941470498927,0
50863,10.0,HP,2,61.18238364062957,UPI,Pria,1,4,Single,0,12.817837039824878,211.61695485210407,0
50864,10.0,Komputer,3,65.28257117228034,Debit Card,Pria,5,5,Menikah,1,20.32664873139172,405.1027283246314,0
50865,10.0,HP,2,81.69757301907997,COD,Wanita,5,2,Menikah,0,12.431430931790224,148.21000089052944,0
50866,10.0,HP,1,35.72156803512468,UPI,Pria,1,1,Cerai,0,23.91585807159842,405.1059244484645,0
50867,5.0,Smartphone,2,109.72647446914718,UPI,Wanita,4,3,Single,0,18.81679371536985,275.8914550654139,0
50868,5.0,Komputer,3,55.10228760406339,Credit Card,Pria,5,4,Single,0,4.278541243651604,442.2197961742112,0
50869,30.0,HP,3,19.844912441383105,Debit Card,Wanita,4,3,Menikah,0,20.73961178408578,395.5723439944586,0
50870,30.0,Komputer,1,90.3643570244036,Credit Card,Wanita,5,3,Single,0,13.789691520165851,250.607856278594,0
50871,10.0,Komputer,3,78.95700055105279,Credit Card,Wanita,4,2,Menikah,0,24.611523949346637,461.415674144181,0
50872,5.0,Smartphone,2,41.31049128566426,Credit Card,Pria,5,1,Cerai,0,17.970476091838183,213.33485571012412,0
50873,20.0,Smartphone,3,76.47465326391558,COD,Wanita,4,5,Cerai,0,2.109768664254777,486.7954525743693,1
50874,10.0,Smartphone,1,30.284124982432346,UPI,Pria,2,2,Menikah,1,9.87401069025872,406.8813535822737,0
50875,10.0,Smartphone,3,56.1565263241609,Debit Card,Wanita,4,4,Cerai,0,12.931885066831663,496.2699405084757,0
50876,5.0,Smartphone,2,108.4324400492424,COD,Pria,2,3,Cerai,0,20.97534007899505,121.561846559391,1
50877,20.0,Smartphone,1,20.356436813486184,COD,Wanita,2,4,Single,0,18.23363835824432,209.61441835085236,0
50878,20.0,Smartphone,2,49.47009174855813,Debit Card,Pria,1,2,Single,0,9.234001765290971,396.5057026057893,0
50879,10.0,Smartphone,1,99.43137884283992,COD,Wanita,2,2,Single,1,16.335817187565723,468.8998805001501,0
50880,5.0,HP,3,116.49145343171048,Credit Card,Wanita,3,5,Single,0,14.422772697459482,111.50832684778118,1
50881,5.0,Komputer,1,57.20150568850653,COD,Wanita,2,3,Single,0,3.151315223810172,100.0037183902339,1
50882,20.0,Smartphone,1,63.30495631648496,Credit Card,Pria,4,2,Menikah,1,5.871467324965013,202.4970517024991,1
50883,10.0,Smartphone,3,70.79977560513352,UPI,Wanita,2,4,Menikah,1,8.52805781785786,441.1114706526246,0
50884,5.0,Komputer,2,112.22003628787674,UPI,Wanita,4,5,Single,0,4.887085159087573,406.86124085729,1
50885,20.0,HP,3,103.69378096235845,Credit Card,Wanita,4,4,Cerai,0,3.7533461457506383,236.1109848675428,0
50886,5.0,Komputer,1,24.6191293314891,Credit Card,Wanita,3,3,Cerai,0,1.454944253257176,100.8045057381743,0
50887,20.0,Komputer,3,55.22714905241363,UPI,Pria,2,5,Menikah,0,21.82756414022325,321.88229638149085,1
50888,5.0,Smartphone,1,58.36004924258902,COD,Wanita,2,5,Menikah,1,7.223585449121342,195.18218858038037,0
50889,10.0,Komputer,3,95.74605283960702,Debit Card,Wanita,5,5,Menikah,0,7.258015098339154,398.2435713999374,0
50890,5.0,Komputer,3,74.33268149962505,Debit Card,Pria,5,1,Cerai,0,5.155703435753886,278.53986575305044,0
50891,20.0,Smartphone,2,80.23535313333649,Credit Card,Pria,1,5,Menikah,0,11.884934296597075,371.4407692190669,1
50892,30.0,Smartphone,1,119.79298938154602,Credit Card,Pria,4,4,Cerai,0,12.85604919805931,440.9235319553161,0
50893,30.0,Smartphone,2,13.620404999051502,COD,Wanita,3,4,Menikah,0,5.207033965627001,314.3039198074013,0
50894,10.0,Smartphone,1,30.64612970637929,Credit Card,Pria,5,3,Cerai,0,15.214258446591264,234.38221629131692,0
50895,20.0,Komputer,3,51.90803279772789,Debit Card,Pria,2,2,Menikah,0,18.074998989843728,407.8174184060996,0
50896,5.0,Komputer,1,44.994976350622025,Credit Card,Pria,1,2,Menikah,0,9.346002149136298,206.07489590847115,1
50897,5.0,HP,2,7.489239554903113,COD,Wanita,3,1,Cerai,0,14.636292421435968,456.60752644257366,0
50898,30.0,HP,2,15.55442474418522,UPI,Wanita,2,5,Menikah,1,12.557547629111156,128.5710586931743,0
50899,10.0,Komputer,2,83.30962851141126,COD,Wanita,2,1,Single,1,4.888709958902554,434.1874564434179,0
50900,10.0,HP,1,106.12231328669448,UPI,Pria,4,3,Cerai,0,18.250274719364445,136.62229090838042,0
50901,5.0,Komputer,2,64.13610629558742,UPI,Wanita,4,3,Menikah,0,20.036325695601185,122.4547921639263,0
50902,10.0,HP,2,67.00697414406778,UPI,Pria,5,2,Cerai,0,16.219827889679188,245.3027749392644,0
50903,5.0,Smartphone,2,34.335744775723626,Credit Card,Pria,5,3,Menikah,0,8.097400694276283,482.6197417899312,1
50904,10.0,HP,3,93.3057818178768,Debit Card,Pria,2,5,Single,1,23.16981236023253,493.3944216766409,0
50905,10.0,Smartphone,3,91.45637754723448,Credit Card,Wanita,2,4,Menikah,0,11.383959699878108,180.8282003864637,0
50906,30.0,Smartphone,1,72.66205426003052,Debit Card,Pria,5,3,Menikah,0,6.646962134627446,159.45502226482645,0
50907,30.0,Smartphone,1,29.456392948804428,COD,Pria,5,1,Single,1,10.205865520548912,241.18133262191105,0
50908,10.0,Smartphone,2,16.157095097265287,Credit Card,Wanita,2,5,Cerai,0,17.301877297705246,234.8347363524295,0
50909,5.0,HP,3,12.387436223569477,COD,Pria,3,3,Menikah,0,21.14829464148123,403.8371530951898,0
50910,10.0,Komputer,2,73.16004766393094,Credit Card,Pria,2,3,Menikah,1,8.914387482071815,277.59960829869044,1
50911,10.0,Smartphone,2,99.879061701422,Credit Card,Pria,3,5,Single,0,5.815611150234368,411.9534342938053,0
50912,5.0,HP,3,103.70799965480636,Debit Card,Wanita,3,3,Cerai,0,15.66232829588012,399.4852388100184,0
50913,20.0,Smartphone,3,58.31653854949673,Credit Card,Pria,2,4,Cerai,0,23.03037750265714,331.3241720503693,0
50914,10.0,HP,3,95.19119942027244,UPI,Wanita,1,2,Single,0,4.58233408898554,433.40483989666205,0
50915,10.0,HP,1,113.89122257921773,Credit Card,Wanita,5,5,Single,0,20.075484557484163,178.25909862108284,0
50916,10.0,HP,1,36.64456293612782,Debit Card,Pria,4,1,Menikah,0,11.915179537187104,164.7241982642053,0
50917,5.0,Komputer,2,50.76543983378708,Debit Card,Pria,2,3,Single,0,19.98781259905229,400.2601034010673,0
50918,30.0,HP,1,112.12008414861828,UPI,Pria,3,2,Single,0,12.638528744332271,197.91882486211816,0
50919,20.0,HP,3,43.89656124148776,Debit Card,Pria,2,1,Single,0,9.433194357555482,101.11775352815388,1
50920,5.0,Komputer,3,110.09577338700656,Credit Card,Wanita,5,1,Cerai,0,17.41852500524127,464.7840674578152,0
50921,30.0,Komputer,1,117.82015915926355,COD,Wanita,3,4,Single,1,22.515682364872436,349.1748232132252,0
50922,10.0,HP,2,81.10823378605883,Credit Card,Pria,4,2,Menikah,0,8.006293259254527,277.9750792031763,1
50923,30.0,Komputer,2,98.94238329297936,Credit Card,Wanita,4,5,Menikah,0,11.518703374859296,390.2946040036151,0
50924,20.0,Smartphone,1,91.1977398854248,Credit Card,Pria,4,2,Menikah,0,5.735015667413062,233.33269324611436,1
50925,10.0,Smartphone,2,85.44643962578523,Credit Card,Pria,1,2,Single,1,4.5852365904337695,481.4664228381671,0
50926,10.0,Komputer,2,40.29707339284175,Credit Card,Pria,3,1,Cerai,0,19.447253559804377,127.44811557896436,0
50927,5.0,Komputer,2,11.565848859413528,UPI,Pria,3,4,Single,0,5.016602917211061,356.3792762649444,0
50928,10.0,HP,3,44.45094923975982,Debit Card,Wanita,1,4,Single,0,19.832954283361246,410.9157931445094,0
50929,20.0,Komputer,3,81.69763829844926,Debit Card,Wanita,3,2,Menikah,0,10.730426296006613,287.6503631574037,0
50930,5.0,HP,1,16.79085779619716,UPI,Pria,1,2,Single,0,24.876218085192896,401.9873420264144,1
50931,5.0,Smartphone,3,6.37056804249784,Credit Card,Pria,2,3,Cerai,0,4.933535454782231,470.76415915142775,1
50932,30.0,Komputer,2,21.064622849337944,COD,Wanita,5,1,Menikah,1,2.3244498128206503,397.5975602717138,0
50933,30.0,HP,3,87.30963153724146,Credit Card,Wanita,4,5,Cerai,0,1.8858267400873905,223.74674685452445,1
50934,10.0,HP,1,116.87127569049106,Debit Card,Wanita,1,5,Cerai,1,20.885450118105016,324.738549887681,1
50935,5.0,Smartphone,3,118.05244045570436,COD,Pria,1,4,Cerai,1,10.944407776458585,464.6414071438493,0
50936,5.0,Komputer,2,61.807602151121614,Credit Card,Wanita,1,1,Single,1,0.0781087411842906,279.63909019299706,0
50937,10.0,Smartphone,2,104.97551461411994,COD,Pria,2,4,Single,1,21.8692840625834,372.67939796628593,0
50938,30.0,HP,1,89.73504241142297,Credit Card,Pria,1,5,Single,1,21.92302517275761,286.205890051549,1
50939,5.0,HP,3,62.6196272532294,UPI,Wanita,5,2,Single,0,20.16041685046977,148.53766277614486,1
50940,10.0,Komputer,3,70.86746128983498,Credit Card,Pria,5,1,Menikah,0,6.207962075621063,123.43905435051008,0
50941,5.0,HP,3,20.78112186094017,Credit Card,Wanita,4,1,Single,0,9.318818001679327,480.9095838514749,0
50942,10.0,Komputer,2,112.83106797090808,Credit Card,Pria,2,3,Menikah,1,18.62315562988709,345.0167093684382,1
50943,20.0,Smartphone,1,45.47192363415433,COD,Pria,5,2,Cerai,0,12.233828135189633,141.52596524899664,0
50944,30.0,Komputer,3,56.30716449257449,Debit Card,Pria,3,2,Menikah,0,3.845664418088812,442.9754233879352,0
